"evt","id","perceived_at","game_id","event_type","event_index","inning","top_of_inning","outs_before_play","batter_id","batter_team_id","pitcher_id","pitcher_team_id","home_score","away_score","home_strike_count","away_strike_count","batter_count","pitches","total_strikes","total_balls","total_fouls","is_leadoff","is_pinch_hit","lineup_position","is_last_event_for_plate_appearance","bases_hit","runs_batted_in","is_sacrifice_hit","is_sacrifice_fly","outs_on_play","is_double_play","is_triple_play","is_wild_pitch","batted_ball_type","is_bunt","errors_on_play","batter_base_after_play","is_last_game_event","event_text","additional_context","season","day","parsing_error","parsing_error_list","fixed_error","fixed_error_list","home_ball_count","away_ball_count","away_base_count","home_base_count","tournament","game_id-2","day-2","season-2","last_game_event","home_odds","away_odds","weather","series_index","series_length","is_postseason","home_team","away_team","home_score-2","away_score-2","number_of_innings","ended_on_top_of_inning","ended_in_shame","terminology_id","rules_id","statsheet_id","winning_pitcher_id","losing_pitcher_id","tournament-2","outcomes","team_roster_id","team_id","position_id","valid_from","valid_until","player_id","position_type_id","tournament-3","id-2","player_id-2","valid_from-2","valid_until-2","player_name","deceased","hash","anticapitalism","base_thirst","buoyancy","chasiness","coldness","continuation","divinity","ground_friction","indulgence","laserlikeness","martyrdom","moxie","musclitude","omniscience","overpowerment","patheticism","ruthlessness","shakespearianism","suppression","tenaciousness","thwackability","tragicness","unthwackability","watchfulness","pressurization","cinnamon","total_fingers","soul","fate","peanut_allergy","armor","bat","ritual","coffee","blood","url_slug","tournament-4","evolution","batting_rating","pitching_rating","baserunning_rating","defense_rating"
"Jaylen Hotdogfingers hits Dickerson Morse with a pitch! Dickerson Morse is now Unstable!",319794,"2020-09-14 20:04:30.779","cd1a7abb-4025-4e27-8e94-382cb87dbe94","HIT_BY_PITCH",12,1,True,1,"b39b5aae-8571-4c90-887a-6a00f2a2f6fd","adc5b394-8f76-416d-9ce9-813706877b84","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",1,0,3,3,0,"{}",0,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Dickerson Morse batting for the Breath Mints."",""Jaylen Hotdogfingers hits Dickerson Morse with a pitch! Dickerson Morse is now Unstable!""}",NULL,6,4,False,"{}",False,"{}",4,4,4,4,-1,"cd1a7abb-4025-4e27-8e94-382cb87dbe94",4,6,NULL,0.592582,0.407418,7,2,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","adc5b394-8f76-416d-9ce9-813706877b84",20,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","5287b998-deef-4470-9087-a9f56e81e688","04e14d7b-5021-4250-a3cd-932ba8e0a889","a199a681-decf-4433-b6ab-5454450bbe5e",-1,"{""Jaylen Hotdogfingers hits Dickerson Morse with a pitch! Dickerson Morse is now Unstable!"",""Jaylen Hotdogfingers hits Stew Briggs with a pitch! Stew Briggs is now Unstable!"",""Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Unstable!""}",37057,"adc5b394-8f76-416d-9ce9-813706877b84",5,"2020-09-13 19:17:57.703","2020-09-24 05:21:21.204","b39b5aae-8571-4c90-887a-6a00f2a2f6fd",0,-1,156191,"b39b5aae-8571-4c90-887a-6a00f2a2f6fd","2020-09-13 19:20:00.689","2020-10-14 01:32:00.407629","Dickerson Morse",False,"21cfaf1b-da17-15bd-8cf3-08221df2cf84",0.730714458126224,0.298962633146919,0.570635871343248,0.302645539868287,0.0580287097273302,1.03399708843407,0.0822093275395377,0.610831226466015,0.8247476143556,0.718765108656189,0.482127590946848,0.214397021171117,0.991872970870273,0.177149280466602,0.921927183541485,0.783539074336737,0.254564242413816,0.407889704203297,0.289293276417889,0.451371817940505,0.943174260958171,0.1,0.365553438635428,0.319746563131998,0.544931627420651,0.928781930119125,10,2,76,False,"","","Hanging on by a thread",4,1,"dickerson-morse",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Stew Briggs with a pitch! Stew Briggs is now Unstable!",321199,"2020-09-14 20:10:56.078","cd1a7abb-4025-4e27-8e94-382cb87dbe94","HIT_BY_PITCH",33,3,True,0,"46721a07-7cd2-4839-982e-7046df6e8b66","adc5b394-8f76-416d-9ce9-813706877b84","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",4,0,3,3,0,"{S,F,B}",2,1,1,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Strike, swinging. 0-2"",""Foul Ball. 0-2"",""Ball. 1-2"",""Jaylen Hotdogfingers hits Stew Briggs with a pitch! Stew Briggs is now Unstable!""}",NULL,6,4,False,"{}",False,"{}",4,4,4,4,-1,"cd1a7abb-4025-4e27-8e94-382cb87dbe94",4,6,NULL,0.592582,0.407418,7,2,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","adc5b394-8f76-416d-9ce9-813706877b84",20,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","5287b998-deef-4470-9087-a9f56e81e688","04e14d7b-5021-4250-a3cd-932ba8e0a889","a199a681-decf-4433-b6ab-5454450bbe5e",-1,"{""Jaylen Hotdogfingers hits Dickerson Morse with a pitch! Dickerson Morse is now Unstable!"",""Jaylen Hotdogfingers hits Stew Briggs with a pitch! Stew Briggs is now Unstable!"",""Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Unstable!""}",37056,"adc5b394-8f76-416d-9ce9-813706877b84",4,"2020-09-13 19:17:57.703","2021-03-07 19:01:07.226651","46721a07-7cd2-4839-982e-7046df6e8b66",0,-1,156160,"46721a07-7cd2-4839-982e-7046df6e8b66","2020-09-13 19:20:00.689","2020-09-23 00:35:01.314","Stew Briggs",False,"68519ffd-5480-14f2-1170-8ecd33aa56e7",0.618895499708592,0.893980958988656,0.900462075360447,0.110589861188426,0.0565994332484867,0.698368995431408,0.625674897762801,0.180265542438222,0.292019344702964,0.74982364156664,0.185277340109484,0.0245129620422191,0.43530422349447,0.469445568250165,0.81838855918954,0.817664396402759,0.440877399934137,0.355050594493749,0.454880965404636,0.373892824761627,0.83402690068039,0.1,0.0602642455976481,0.486959738285026,0.136192511855646,0.997263033992565,10,8,98,True,"","","Grooming",4,3,"stew-briggs",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Unstable!",325739,"2020-09-14 20:34:14.807","cd1a7abb-4025-4e27-8e94-382cb87dbe94","HIT_BY_PITCH",93,8,True,2,"53e701c7-e3c8-4e18-ba05-9b41b4b64cda","adc5b394-8f76-416d-9ce9-813706877b84","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",20,1,3,3,0,"{F}",1,0,1,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Marquez Clark batting for the Breath Mints."",""Foul Ball. 0-1"",""Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Unstable!""}",NULL,6,4,False,"{}",False,"{}",4,4,4,4,-1,"cd1a7abb-4025-4e27-8e94-382cb87dbe94",4,6,NULL,0.592582,0.407418,7,2,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","adc5b394-8f76-416d-9ce9-813706877b84",20,1,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","5287b998-deef-4470-9087-a9f56e81e688","04e14d7b-5021-4250-a3cd-932ba8e0a889","a199a681-decf-4433-b6ab-5454450bbe5e",-1,"{""Jaylen Hotdogfingers hits Dickerson Morse with a pitch! Dickerson Morse is now Unstable!"",""Jaylen Hotdogfingers hits Stew Briggs with a pitch! Stew Briggs is now Unstable!"",""Jaylen Hotdogfingers hits Marquez Clark with a pitch! Marquez Clark is now Unstable!""}",37058,"adc5b394-8f76-416d-9ce9-813706877b84",6,"2020-09-13 19:17:57.703","2020-10-18 19:00:09.443928","53e701c7-e3c8-4e18-ba05-9b41b4b64cda",0,-1,156164,"53e701c7-e3c8-4e18-ba05-9b41b4b64cda","2020-09-13 19:20:00.689","2020-09-15 06:10:01.089","Marquez Clark",False,"5bbc754f-1cbd-8bd1-91cc-1dd47f439ffa",0.980733042997312,0.346630579435706,0.767286335751053,0.615305722785257,0.513995522013556,0.875063234012153,0.066165752502489,0.778828262275952,0.654154165619308,0.827010587600905,0.718999221649843,0.738324309362373,0.659300176915014,0.450333607521595,0.961738364387675,0.1726383714835,0.366431493514079,0.744912164285139,0.155063001609554,1.03156830543199,0.134706763245868,0.1,0.338079549162161,1.07462518903032,0.01,0.426370403848517,10,9,58,True,"","","Glimpsing the infinite",13,8,"marquez-clark",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Jesús Koch with a pitch! Jesús Koch is now Unstable!",321250,"2020-09-15 01:02:57.88","52dd97c2-ee78-4ed2-bd6e-ddef82692927","HIT_BY_PITCH",7,1,True,0,"9be56060-3b01-47aa-a090-d072ef109fbf","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,0,3,3,0,"{B}",0,1,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Jesús Koch batting for the Moist Talkers."",""Ball. 1-0"",""Jaylen Hotdogfingers hits Jesús Koch with a pitch! Jesús Koch is now Unstable!""}",NULL,6,9,False,"{}",False,"{}",4,4,4,4,-1,"52dd97c2-ee78-4ed2-bd6e-ddef82692927",9,6,NULL,0.423141,0.576859,11,1,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",6,5,11,False,True,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","c0bfad14-ba41-4c99-8158-2b05509c705b","04e14d7b-5021-4250-a3cd-932ba8e0a889","338694b7-6256-4724-86b6-3884299a5d9e",-1,"{""Jaylen Hotdogfingers hits Jesús Koch with a pitch! Jesús Koch is now Unstable!"",""Jaylen Hotdogfingers hits Eugenia Garbage with a pitch! Eugenia Garbage is now Unstable!"",""Jaylen Hotdogfingers hits Elijah Bates with a pitch! Elijah Bates is now Unstable!""}",36938,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",4,"2020-09-03 17:34:32.163","2021-04-05 14:29:27.482","9be56060-3b01-47aa-a090-d072ef109fbf",0,-1,155771,"9be56060-3b01-47aa-a090-d072ef109fbf","2020-08-30 20:49:14.864","2020-09-18 17:10:00.837","Jesús Koch",False,"f79d9c0e-1efd-51d8-f4db-8dd311b478c8",0.568622049259232,0.739760207666451,0.935589300652075,0.287446384723725,0.669067018659627,0.550243859054816,0.102877599016161,0.944454237125968,0.139045189722416,0.218870854444355,0.550020934575745,0.279937884052327,0.403907683958987,0.421915403229428,0.574430230285208,0.908801386873807,0.0714339213505448,0.554648945025581,0.392658010140976,0.233972343467885,0.517054864202864,0.1,0.243137340654459,0.823638262807262,0.455774410888984,0.464562788088802,10,2,84,False,"","","Acoustic guitar",1,8,"jesus-koch",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Eugenia Garbage with a pitch! Eugenia Garbage is now Unstable!",324109,"2020-09-15 01:15:47.18","52dd97c2-ee78-4ed2-bd6e-ddef82692927","HIT_BY_PITCH",47,5,True,2,"90768354-957e-4b4c-bb6d-eab6bbda0ba3","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",3,3,3,3,0,"{C}",1,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Eugenia Garbage batting for the Moist Talkers."",""Strike, looking. 0-1"",""BIRD NOISES"",""Jaylen Hotdogfingers hits Eugenia Garbage with a pitch! Eugenia Garbage is now Unstable!""}",NULL,6,9,False,"{}",False,"{}",4,4,4,4,-1,"52dd97c2-ee78-4ed2-bd6e-ddef82692927",9,6,NULL,0.423141,0.576859,11,1,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",6,5,11,False,True,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","c0bfad14-ba41-4c99-8158-2b05509c705b","04e14d7b-5021-4250-a3cd-932ba8e0a889","338694b7-6256-4724-86b6-3884299a5d9e",-1,"{""Jaylen Hotdogfingers hits Jesús Koch with a pitch! Jesús Koch is now Unstable!"",""Jaylen Hotdogfingers hits Eugenia Garbage with a pitch! Eugenia Garbage is now Unstable!"",""Jaylen Hotdogfingers hits Elijah Bates with a pitch! Elijah Bates is now Unstable!""}",36941,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",7,"2020-09-03 17:34:32.163","2020-09-23 11:04:30.76","90768354-957e-4b4c-bb6d-eab6bbda0ba3",0,-1,155504,"90768354-957e-4b4c-bb6d-eab6bbda0ba3","2020-08-30 07:26:01.744","2020-09-23 11:30:00.463","Eugenia Garbage",False,"2057d1de-fb83-7868-8281-493d8f7bda96",0.174428805409076,0.720693362219495,0.848516080726224,0.550899939898996,0.969098806343602,0.292754531400887,0.579144031079566,0.236503411455393,0.178973535270354,0.255934855441728,0.927961085401032,0.171676510278933,0.106457429444403,0.00571196480112546,0.617465288119413,0.0393701219407863,0.939063142233276,0.710433886543023,0.544306637979919,0.963905457325136,0.996656013568425,0.1,0.728489460872926,0.0204856333041676,0.490773899487193,0.309114930547543,10,7,28,True,"","","Kissing up to ownership",2,9,"eugenia-garbage",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Elijah Bates with a pitch! Elijah Bates is now Unstable!",326384,"2020-09-15 01:26:38.835","52dd97c2-ee78-4ed2-bd6e-ddef82692927","HIT_BY_PITCH",81,9,True,0,"d1a7c13f-8e78-4d2e-9cae-ebf3a5fcdb5d","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",4,4,3,3,0,"{}",0,0,0,True,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Elijah Bates batting for the Moist Talkers."",""Jaylen Hotdogfingers hits Elijah Bates with a pitch! Elijah Bates is now Unstable!""}",NULL,6,9,False,"{}",False,"{}",4,4,4,4,-1,"52dd97c2-ee78-4ed2-bd6e-ddef82692927",9,6,NULL,0.423141,0.576859,11,1,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",6,5,11,False,True,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","c0bfad14-ba41-4c99-8158-2b05509c705b","04e14d7b-5021-4250-a3cd-932ba8e0a889","338694b7-6256-4724-86b6-3884299a5d9e",-1,"{""Jaylen Hotdogfingers hits Jesús Koch with a pitch! Jesús Koch is now Unstable!"",""Jaylen Hotdogfingers hits Eugenia Garbage with a pitch! Eugenia Garbage is now Unstable!"",""Jaylen Hotdogfingers hits Elijah Bates with a pitch! Elijah Bates is now Unstable!""}",36727,"eb67ae5e-c4bf-46ca-bbbc-425cd34182ff",2,"2020-07-29 08:12:22.438","2020-09-15 23:15:50.397","d1a7c13f-8e78-4d2e-9cae-ebf3a5fcdb5d",0,-1,155515,"d1a7c13f-8e78-4d2e-9cae-ebf3a5fcdb5d","2020-08-30 07:26:01.744","2020-09-17 23:40:46.174","Elijah Bates",False,"8a2b20ff-cfd8-9e0f-51dc-b820f0b329e9",0.642760937903534,0.638691155576561,0.780087277391779,0.270910595718948,0.562353432346838,0.466808746527427,0.713064838462005,0.981058803349757,1.12365087708,0.969570256658481,0.436596556833046,0.667712160119666,0.975304817874415,0.814652020478855,0.564504043135532,0.379685666256772,0.306347334881364,1.11393912236006,0.402416781236538,1.01639639596568,0.426899390690815,0.1,0.738330594059698,0.527043785771009,0.541142811052068,0.401098356630913,11,4,41,False,"","","Knitting",4,10,"elijah-bates",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Marco Stink with a pitch! Marco Stink is now Unstable!",329824,"2020-09-15 06:06:24.285","40a3b9a5-912c-4112-8e6e-b37def56b471","HIT_BY_PITCH",18,2,False,1,"87e6ae4b-67de-4973-aa56-0fc9835a1e1e","b024e975-1c4a-4575-8936-a3754a08806a","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,0,3,3,0,"{}",0,0,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Marco Stink batting for the Steaks."",""Jaylen Hotdogfingers hits Marco Stink with a pitch! Marco Stink is now Unstable!""}",NULL,6,14,False,"{}",False,"{}",4,4,4,4,-1,"40a3b9a5-912c-4112-8e6e-b37def56b471",14,6,NULL,0.42688,0.57312,11,3,3,False,"b024e975-1c4a-4575-8936-a3754a08806a","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",2,6,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","0af2913b-cb7d-40e9-af5f-35096acbf264","04e14d7b-5021-4250-a3cd-932ba8e0a889","b7ca8f3f-2fdc-477b-84f4-157f2802e9b5",-1,"{""Jaylen Hotdogfingers hits Marco Stink with a pitch! Marco Stink is now Unstable!"",""Jaylen Hotdogfingers hits Sam Scandal with a pitch! Sam Scandal is now Unstable!""}",36776,"b024e975-1c4a-4575-8936-a3754a08806a",8,"2020-07-29 23:13:26.051","2020-09-24 05:21:21.204","87e6ae4b-67de-4973-aa56-0fc9835a1e1e",0,-1,155251,"87e6ae4b-67de-4973-aa56-0fc9835a1e1e","2020-08-30 07:25:58.947","2020-09-24 05:30:00.989154","Marco Stink",False,"11c6d415-ab03-6cc1-5157-03f017234382",0.768788610796117,1.08896287374416,0.399762246457814,0.889052808375107,1.1726773161848,0.797592863561908,1.16491156504595,0.667578439859862,0.25942069017083,0.863599786030836,0.245838071240109,0.401274758853084,0.907858973045541,0.422794137481155,0.484992803636635,0.564581386208397,1.07061160014871,0.987555965360418,0.286545270352292,1.09904165352076,0.306217617640293,0.1,0.545443908048743,0.97883673846218,0.675307577987094,0.704629595387018,11,6,32,False,"","","Repenting",11,5,"marco-stink",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Sam Scandal with a pitch! Sam Scandal is now Unstable!",331804,"2020-09-15 06:16:24.439","40a3b9a5-912c-4112-8e6e-b37def56b471","HIT_BY_PITCH",44,5,False,2,"82d1b7b4-ce00-4536-8631-a025f05150ce","b024e975-1c4a-4575-8936-a3754a08806a","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,1,3,3,0,"{B}",0,1,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Sam Scandal batting for the Steaks."",""Ball. 1-0"",""Jaylen Hotdogfingers hits Sam Scandal with a pitch! Sam Scandal is now Unstable!""}",NULL,6,14,False,"{}",False,"{}",4,4,4,4,-1,"40a3b9a5-912c-4112-8e6e-b37def56b471",14,6,NULL,0.42688,0.57312,11,3,3,False,"b024e975-1c4a-4575-8936-a3754a08806a","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",2,6,8,False,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","0af2913b-cb7d-40e9-af5f-35096acbf264","04e14d7b-5021-4250-a3cd-932ba8e0a889","b7ca8f3f-2fdc-477b-84f4-157f2802e9b5",-1,"{""Jaylen Hotdogfingers hits Marco Stink with a pitch! Marco Stink is now Unstable!"",""Jaylen Hotdogfingers hits Sam Scandal with a pitch! Sam Scandal is now Unstable!""}",36954,"b024e975-1c4a-4575-8936-a3754a08806a",2,"2020-09-04 10:20:12.8","2021-03-14 18:01:10.450009","82d1b7b4-ce00-4536-8631-a025f05150ce",0,-1,155250,"82d1b7b4-ce00-4536-8631-a025f05150ce","2020-08-30 07:25:58.947","2020-10-09 12:12:00.291326","Sam Scandal",False,"07cd246a-bfcd-a63a-f0e4-8f99df4d4c82",0.8487642546875,0.620486180746409,0.242161982508987,0.520439310343712,0.629237363911565,0.65688805415527,0.769428897642322,0.292639175511761,0.614164412011006,0.500468996648961,0.623681366408382,0.614101838494481,1.02529472901439,0.420925984450517,0.565232604965198,0.823012694323916,0.936810954685668,0.879773336828949,0.771430718586881,0.267400354334328,0.80282011439673,0.1,0.944765309615102,0.0031453592157662,0.231093574016564,0.132129799513568,10,2,54,False,"","","Spinning",6,4,"sam-scandal",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Mclaughlin Scorpler with a pitch! Mclaughlin Scorpler is now Unstable!",335784,"2020-09-15 21:03:06.345","b2c8159b-2196-4f16-9f51-d6be272b022a","HIT_BY_PITCH",6,1,True,0,"a311c089-0df4-46bd-9f5d-8c45c7eb5ae2","747b8e4a-7e50-4638-a973-ea7950a3e739","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",0,0,3,3,0,"{}",0,0,0,True,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Top of 2, Hades Tigers batting."",""Mclaughlin Scorpler batting for the Tigers."",""Jaylen Hotdogfingers hits Mclaughlin Scorpler with a pitch! Mclaughlin Scorpler is now Unstable!""}",NULL,6,29,False,"{}",False,"{}",4,4,4,4,-1,"b2c8159b-2196-4f16-9f51-d6be272b022a",29,6,NULL,0.567938,0.432062,7,3,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","747b8e4a-7e50-4638-a973-ea7950a3e739",10,7,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","99064e6f-3916-47b7-9944-f895d4972055","04e14d7b-5021-4250-a3cd-932ba8e0a889","9abe02fb-2b5a-432f-b0af-176be6bd62cf",-1,"{""Jaylen Hotdogfingers hits Mclaughlin Scorpler with a pitch! Mclaughlin Scorpler is now Unstable!"",""Jaylen Hotdogfingers hits Moody Cookbook with a pitch! Moody Cookbook is now Unstable!"",""Jaylen Hotdogfingers hits Zion Aliciakeyes with a pitch! Zion Aliciakeyes is now Unstable!""}",36821,"747b8e4a-7e50-4638-a973-ea7950a3e739",3,"2020-08-09 19:27:41.701","2020-09-15 23:17:22.411","a311c089-0df4-46bd-9f5d-8c45c7eb5ae2",0,-1,155874,"a311c089-0df4-46bd-9f5d-8c45c7eb5ae2","2020-09-06 19:06:16.67","2020-09-17 23:40:46.174","Mclaughlin Scorpler",False,"a27c514f-a0fa-4ddf-2bcc-60407a752447",0.569956017708662,0.794912728671081,0.371688823064088,0.430963594876882,0.29028453710758,0.0636891252058596,0.45761333822932,0.637522549306369,0.777673298690408,0.662446646863438,0.785562529350027,0.106503906472872,0.869434439094253,0.268011621661683,0.390691555237303,0.821065902628605,0.306246683093285,0.933863300189406,0.105354304187232,0.354151643965322,0.525665256557415,0.1,0.375442097875453,0.341228638511978,0.963551048684548,0.576251131366205,10,8,21,True,"HEADPHONES","","Staring into the souls of their opponents",12,10,"mclaughlin-scorpler",-1,0,-1.0,-1.0,-1.0,-1.0
"Jaylen Hotdogfingers hits Moody Cookbook with a pitch! Moody Cookbook is now Unstable!",341077,"2020-09-15 21:14:50.578","b2c8159b-2196-4f16-9f51-d6be272b022a","HIT_BY_PITCH",46,4,True,2,"70ccff1e-6b53-40e2-8844-0a28621cb33e","747b8e4a-7e50-4638-a973-ea7950a3e739","04e14d7b-5021-4250-a3cd-932ba8e0a889","105bc3ff-1320-4e37-8ef0-8d595cb95dd0",4,6,3,3,0,"{B,B}",0,2,0,False,False,0,True,0,0,False,False,0,False,False,False,NULL,False,0,0,False,"{""Moody Cookbook batting for the Tigers."",""Ball. 1-0"",""Ball. 2-0"",""Jaylen Hotdogfingers hits Moody Cookbook with a pitch! Moody Cookbook is now Unstable!""}",NULL,6,29,False,"{}",False,"{}",4,4,4,4,-1,"b2c8159b-2196-4f16-9f51-d6be272b022a",29,6,NULL,0.567938,0.432062,7,3,3,False,"105bc3ff-1320-4e37-8ef0-8d595cb95dd0","747b8e4a-7e50-4638-a973-ea7950a3e739",10,7,8,True,False,"b67e9bbb-1495-4e1b-b517-f1444b0a6c8b","4ae9d46a-5408-460a-84fb-cbd8d03fff6c","99064e6f-3916-47b7-9944-f895d4972055","04e14d7b-5021-4250-a3cd-932ba8e0a889","9abe02fb-2b5a-432f-b0af-176be6bd62cf",-1,"{""Jaylen Hotdogfingers hits Mclaughlin Scorpler with a pitch! Mclaughlin Scorpler is now Unstable!"",""Jaylen Hotdogfingers hits Moody Cookbook with a pitch! Moody Cookbook is now Unstable!"",""Jaylen Hotdogfingers hits Zion Aliciakeyes with a pitch! Zion Aliciakeyes is now Unstable!""}",36405,"747b8e4a-7e50-4638-a973-ea7950a3e739",5,"2020-07-29 08:12:22.438","2020-09-15 23:06:14.454","70ccff1e-6b53-40e2-8844-0a28621cb33e",0,-1,155775,"70ccff1e-6b53-40e2-8844-0a28621cb33e","2020-08-30 20:49:15.37","2020-09-17 23:40:46.174","Moody Cookbook",False,"658ded74-589e-a0db-4cf7-26b31659a4f6",0.523588708680648,0.118710638889962,0.875828799891866,0.608248324203907,0.52776850510203,0.602798582597434,0.821296747874171,0.760416258581497,0.687524280176872,0.527725101821996,0.691785839920995,0.30679801584056,0.590954070682259,0.62624695302585,0.782220885925504,0.115075391015032,0.356777796728433,0.0924706662849828,0.700122838001037,0.217704868292561,0.894495291810105,0.1,0.181671683715103,0.873433504463069,0.486296874944018,0.492565865316017,10,7,57,True,"","","Grooming",12,11,"moody-cookbook",-1,0,-1.0,-1.0,-1.0,-1.0
